Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Valence,Energy,Loudness,Key,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Tempo,Time_Signature
177,L'altra dimensione,Måneskin,254677,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa,2019,3,36ONZ2CvV8KsLPapNPGTqa,0.715,0.839,0.539,-2.35,5,0,0.0602,0.524,0.0,0.266,111.371,4
178,Felicità puttana,Thegiornalisti,251825,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5,2019,3,695AOnYHYnvHIMaTNKjkA5,0.692,0.856,0.686,-4.816,0,1,0.127,0.00763,1.89e-05,0.305,93.975,4
179,Purple Rain (feat. Gemitaiz & Frenetik&Orang3),Achille Lauro,251235,https://open.spotify.com/track/0PpB4YTfszDRmQxLirA4pM,2019,3,286i6Yq99ALCLHXDofuTVL,0.727,0.656,0.485,-6.228,11,0,0.121,0.142,0.0,0.175,104.023,4
180,Always Remember Us This Way,Lady Gaga,250685,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019,3,2rbDhOo9Fh61Bbu23T2qCk,0.553,0.502,0.296,-5.972,0,1,0.0409,0.299,0.0,0.764,129.976,4
181,Speechless (feat. Erika Sirola),Robin Schulz,249215,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019,3,1rCcsYnmqbMYdkG7kS9GC5,0.574,0.728,0.266,-4.777,1,1,0.062,0.0161,1.42e-06,0.0851,125.047,4
182,Don't Stop Me Now - Remastered 2011,Queen,249085,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,3,7hQJA50XrCWABAu5v6QZ4i,0.563,0.865,0.601,-5.277,5,1,0.16,0.0472,0.000191,0.77,156.271,4
183,"thank u, next",Ariana Grande,249050,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,3,3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.653,0.412,-5.634,1,1,0.0658,0.229,0.0,0.101,106.966,4
184,PELLE D'OCA,Vegas Jones,248023,https://open.spotify.com/track/3SjNwo6aHnvKx8yeSXxTmT,2019,3,7BIoYqwZlcKosZr1ceAhuV,0.633,0.624,0.338,-7.006,5,0,0.191,0.00158,0.0,0.088,170.228,3
185,Adictiva,Daddy Yankee,247238,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019,3,0o4evn8XhHsjHr63mIhmGw,0.787,0.771,0.701,-3.206,4,0,0.0563,0.291,5.65e-05,0.172,99.036,4
186,Solletico (feat. Tedua & The Night Skinny),Rkomi,246584,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX,2019,3,6gan8nbS78t2sUy0M9UpAX,0.554,0.724,0.34,-6.537,1,1,0.187,0.0493,0.0,0.1,148.526,4
187,Settimana Bianca,Il Pagante,246014,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA,2019,3,5BqUbKq9rCMrCkRtAiz8XA,0.695,0.898,0.55,-1.635,2,0,0.0907,0.0785,1.97e-05,0.21,126.046,4
188,Moonlight,XXXTENTACION,245614,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,3,0JP9xo3adEtGSdUEISiszL,0.921,0.537,0.711,-5.723,9,0,0.0804,0.556,0.00404,0.102,128.009,4
189,Tutto tua madre,J-AX,244910,https://open.spotify.com/track/1PahySwtcIaiG7GUnCy9tx,2019,3,1PahySwtcIaiG7GUnCy9tx,0.582,0.741,0.226,-6.264,0,1,0.0678,0.128,0.0,0.343,128.219,4
190,Mwaka Moon - Remix,Kalash,243347,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN,2019,3,1OGORI9Hx45AEYqxkndMhN,0.768,0.556,0.24,-7.146,1,0,0.0739,0.0942,1.42e-05,0.107,155.07,4
191,Se Piovesse Il Tuo Nome - con Calcutta,Elisa,242162,https://open.spotify.com/track/40SslAHt15Duy4uldwXNAm,2019,3,3PYYiqmhooCNCGiiPTM5zS,0.561,0.461,0.342,-5.001,1,0,0.0512,0.676,0.0,0.323,82.13,4
192,Irraggiungibile (feat. Federica Carta),Shade,239388,https://open.spotify.com/track/6ht4SwYqBMA8aE40QdJzoN,2019,3,03PDOt4cRKQgpYfA9I9wnC,0.653,0.797,0.71,-4.489,11,1,0.0391,0.416,0.0,0.177,128.215,4
193,Don't Call Me Up,Mabel,237915,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019,3,5WHTFyqSii0lmT9R21abT8,0.674,0.881,0.234,-2.853,9,1,0.147,0.296,3.01e-06,0.0793,98.994,4
194,SAD!,XXXTENTACION,237226,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,3,3ee8Jmje8o58CHK66QrVC2,0.74,0.613,0.473,-4.88,8,1,0.145,0.258,0.00372,0.123,75.023,4
195,One Kiss (with Dua Lipa),Calvin Harris,237173,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,3,7ef4DlsgrMEH11cDZd32M6,0.791,0.862,0.592,-3.24,9,0,0.11,0.037,2.19e-05,0.0814,123.994,4
196,FRIENDS,Marshmello,237046,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2019,3,2Xl81oO1LvPRAcx4bbNIpi,0.743,0.735,0.631,-5.337,8,1,0.0382,0.00389,0.0,0.304,104.979,4
197,Los Angeles,Luna,236668,https://open.spotify.com/track/44oZqBLSPMKbxB0bOuUrEN,2019,3,4loXMor75kKVBB03ygwDlh,0.694,0.572,0.199,-10.372,9,1,0.0281,0.00538,6.28e-06,0.0746,115.99,4
198,Le luci della città,Coez,236662,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m,2019,3,381VH1JFj9q08V1OMlPU5m,0.582,0.544,0.142,-6.591,7,1,0.0362,0.393,2.18e-06,0.135,129.933,4
199,RATATA,Capo Plaza,236336,https://open.spotify.com/track/3QjM7blH1a157YfP8G33TA,2019,3,3HG3QFERdP3Q1b6VGahwWs,0.71,0.808,0.698,-4.877,6,0,0.0418,0.27,0.0,0.208,101.784,4
1,Dance Monkey,Tones And I,3380990,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019,10,2XU0oxnq2qxCpomAAuJY8K,0.824,0.588,0.513,-6.4,6,0,0.0924,0.692,0.000104,0.149,98.027,4
2,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,2667421,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M,2019,10,00GxbkrW4m1Tac5xySEJ4M,0.754,0.725,0.271,-6.058,8,1,0.0661,0.0104,0.0,0.192,120.002,4
3,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,2480958,https://open.spotify.com/track/1MtmXPxXP4ntSjfF5xnOyM,2019,10,1MtmXPxXP4ntSjfF5xnOyM,0.84,0.62,0.511,-6.91,1,1,0.129,0.0584,0.0,0.0988,98.076,4
4,Una volta ancora (feat. Ana Mena),Fred De Palma,2051497,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz,2019,10,6swHvavSroD4ur3Q18MjYz,0.771,0.638,0.591,-5.342,8,1,0.0622,0.0848,0.0,0.104,124.039,4
5,Chiasso,Random,2030186,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK,2019,10,4UJoAdTMnqxQHKWKLLQpvK,0.721,0.451,0.46,-13.285,6,0,0.192,0.246,0.0,0.101,91.999,4
6,Gigolò (feat. Sfera Ebbasta & Capo Plaza),Lazza,1924627,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP,2019,10,4KilYheWwxakB1L43ECTeP,0.795,0.634,0.39,-8.771,5,0,0.142,0.0889,0.0,0.0874,97.512,4
7,Bossoli,Shiva,1902654,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO,2019,10,5mn8bU8IjYqr8ZqTDmLtSO,0.825,0.655,0.8,-8.475,5,0,0.255,0.436,0.0,0.138,145.045,3
8,Non Avere Paura,Tommaso Paradiso,1887399,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3,2019,10,1qMx707PFdFXdwLvcUTNz3,0.568,0.678,0.241,-6.185,0,1,0.0366,0.428,0.0,0.107,104.992,4
9,Twerk (con Boro Boro),MamboLosco,1669217,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r,2019,10,4jiCUUfjuJoG03gnw3jj1r,0.906,0.525,0.365,-7.482,9,1,0.305,0.0504,2.88e-06,0.0859,96.005,4
10,LOVE BANDANA,Ketama126,1659957,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q,2019,10,65bM8F5KQPK4idHTJJbZEA,0.68,0.774,0.557,-6.671,4,1,0.118,0.294,0.0,0.12,77.478,4
11,Barrio,Mahmood,1624419,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW,2019,10,7J0m55VDv0mSLAtVB8IoQ6,0.751,0.608,0.87,-4.545,7,1,0.0341,0.402,0.0,0.137,114.917,3
12,Cin Cin,Alfa,1471274,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin,2019,10,1jJMhPp0Rm6lAi077PXeEQ,0.701,0.634,0.371,-4.16,1,1,0.0344,0.261,0.0,0.131,121.047,4
13,Lento,Boro Boro,1410600,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl,2019,10,2NsMwNWumJXCdTg2IZCLZ5,0.762,0.745,0.804,-7.426,5,1,0.0442,0.202,3.05e-05,0.042,143.965,4
14,Non sto più in zona,Shiva,1322911,https://open.spotify.com/track/2PQuj6TMxl5hcgMG30e2Ij,2019,10,2PQuj6TMxl5hcgMG30e2Ij,0.86,0.711,0.502,-6.596,8,0,0.183,0.115,0.0,0.14,105.027,4
15,SCACCIACANI,Ketama126,1314358,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3,2019,10,2FbPSLBODnLZO1Gou746vW,0.651,0.652,0.46,-4.365,0,0,0.0366,0.24,0.0,0.128,133.971,4
16,Fuori E Dentro (feat. tha Supreme),Gemitaiz,1299274,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm,2019,10,34UHhwlly3SHryWuVfMOJm,0.919,0.582,0.538,-7.201,2,1,0.119,0.111,0.0,0.118,123.947,4
17,Piccola Stella,Ultimo,1286404,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT,2019,10,6sLBJkMyZIkGevtpYgeotT,0.487,0.465,0.288,-8.019,2,1,0.0474,0.341,0.0,0.111,179.907,3
18,MI AMI O NO (feat. Capo Plaza),Giaime,1273671,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY,2019,10,2UsAeEA2JH7kKSOflP23zY,0.718,0.776,0.41,-5.418,8,1,0.24,0.112,0.00243,0.144,91.158,4
19,Dove e quando,Benji & Fede,1217782,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK,2019,10,5XM7tx8ovQ9UrYqUowW1AK,0.763,0.692,0.691,-6.158,1,1,0.0381,0.0931,0.0,0.0644,124.998,4
20,Mon Fre - feat. Emis Killa,Shiva,1207672,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7,2019,10,4dDMgEj5GpBTI1lvVlYPu7,0.841,0.821,0.545,-3.802,6,1,0.234,0.0791,0.0,0.172,106.003,4
21,Margarita (con Marracash),Elodie,1083935,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b,2019,10,3qBtltssunsFuzn6DxXI0b,0.834,0.668,0.755,-7.069,11,0,0.0949,0.0517,0.0,0.044,95.996,4
22,Na Na Na,Holden,1060424,https://open.spotify.com/track/1cg6IqyZgBCU6P34gY161z,2019,10,5BB0Jzw60KyfSTyjJqtely,0.411,0.986,0.649,-2.522,8,0,0.0583,0.000264,0.00148,0.371,165.981,4
23,Lalala,Y2K,1031500,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019,10,51Fjme0JiitpyXKuyQiCDo,0.843,0.39,0.495,-7.899,2,1,0.0846,0.178,0.0,0.137,129.972,4
24,Colpo Grosso,SNIK,1029459,https://open.spotify.com/track/4lCwnBZurX0OIqMKBOHRlS,2019,10,4lCwnBZurX0OIqMKBOHRlS,0.611,0.834,0.85,-3.708,6,0,0.23,0.397,0.0,0.174,93.066,4
25,YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,1017158,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,2019,10,3Hh0ZcGIqIkSiJVZGLcVLx,0.751,0.66,0.634,-6.24,8,1,0.348,0.228,0.0,0.0827,166.809,4
26,Non Ci Sto (con Marracash & Carl Brave),Shablo,985167,https://open.spotify.com/track/5stH9hqpR941AmiJ9tVzrN,2019,10,5stH9hqpR941AmiJ9tVzrN,0.76,0.589,0.437,-6.17,5,0,0.155,0.0416,0.0,0.214,85.035,4
27,La hit dell'estate,Shade,981365,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu,2019,10,443cnFF139Ql85enXOTWEu,0.758,0.834,0.638,-4.86,6,0,0.0997,0.271,0.0,0.0942,119.963,4
28,La tua canzone,Coez,968329,https://open.spotify.com/track/4Z43nMEiOiNeDrqu2BN0JD,2019,10,4Z43nMEiOiNeDrqu2BN0JD,0.491,0.776,0.626,-5.119,1,1,0.0596,0.0907,0.0,0.111,179.927,4
29,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) - prod. Strage [Remix]",MACHETE,961912,https://open.spotify.com/track/0VU34EBWTAlHVIZE3aWlZA,2019,10,0VU34EBWTAlHVIZE3aWlZA,0.79,0.714,0.773,-5.119,2,1,0.266,0.232,0.0,0.114,83.593,4
30,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,952600,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy,2019,10,45zJRuzK9e6AO527NOW7Fy,0.775,0.661,0.467,-6.178,6,0,0.183,0.0261,2.09e-05,0.112,112.029,4
31,FIORI,Giaime,937725,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP,2019,10,1nxWCkjlOdwRwyROs99UNv,0.326,0.058,0.179,-26.438,3,1,0.037,0.991,0.946,0.107,94.49,3
32,Memories,Maroon 5,913556,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019,10,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,0.575,-7.209,11,1,0.0546,0.837,0.0,0.0822,91.019,4
33,Mambo Salentino,Boomdabash,907118,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc,2019,10,7piIo15vVy3ULGXSpFs5xc,0.906,0.662,0.863,-6.707,3,0,0.319,0.248,0.0,0.067,100.035,4
34,Señorita,Shawn Mendes,881446,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019,10,0TK2YIli7K1leLovkQiNik,0.759,0.54,0.75,-6.039,9,0,0.0287,0.037,0.0,0.0945,116.947,4
35,Arrogante,Irama,879829,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV,2019,10,3VDA2SesnexSr2PoGACRMG,0.721,0.773,0.685,-5.71,11,1,0.0457,0.154,0.0,0.337,102.011,4
36,Rossetto,Random,869873,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT,2019,10,4nWtDExgGzlOQwxmp5JjUT,0.652,0.7,0.214,-4.884,7,1,0.0691,0.589,0.0,0.134,104.961,4
37,HIGHEST IN THE ROOM,Travis Scott,850922,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019,10,3eekarcy7kvN4yt5ZFzltW,0.598,0.427,0.0605,-8.764,7,0,0.0317,0.0546,5.83e-06,0.21,76.469,4
38,Look Back at It (feat. CAPO PLAZA),A Boogie Wit da Hoodie,838377,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G,2019,10,34Jnbbi34tPtYdutY5Pd6G,0.786,0.552,0.551,-8.189,1,1,0.0944,0.423,0.0,0.0873,96.025,4
39,Yacht (feat. Luchè),Geolier,832798,https://open.spotify.com/track/780Drm5O3LVEktpgca0IVr,2019,10,780Drm5O3LVEktpgca0IVr,0.705,0.568,0.343,-5.139,1,1,0.0834,0.0742,0.0,0.111,94.96,4
40,China,Anuel AA,826037,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019,10,2ksOAxtIxY8yElEWw8RhgK,0.786,0.808,0.609,-3.702,7,1,0.0882,0.0846,0.000289,0.0822,105.027,4
41,JAMBO,Takagi & Ketra,812369,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv,2019,10,1jbKxHydNys4BzyJrJtMB9,0.755,0.469,0.515,-7.141,8,1,0.0509,0.529,0.0,0.0566,126.932,4
42,Duemila volte,Marco Mengoni,808729,https://open.spotify.com/track/7wQ9SAdzNgJ7dR1mXQiYfF,2019,10,7wQ9SAdzNgJ7dR1mXQiYfF,0.51,0.733,0.372,-5.519,0,0,0.0579,0.0396,0.0,0.154,145.923,4
43,"Cracovia, Pt. 3",Il Tre,803458,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI,2019,10,2dS1EkNtCC6TnYNdsfin08,0.656,0.816,0.205,-6.042,4,0,0.296,0.479,0.0,0.147,160.169,4
44,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,796652,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019,10,6osaMSJh9NguagEDQcZaKx,0.694,0.758,0.371,-2.986,11,1,0.218,0.278,1.34e-06,0.102,192.091,4
45,Nisciun' (feat. Geolier),Rocco Hunt,793651,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr,2019,10,6nUJr7wd4hiPBLjC8Db2Cr,0.689,0.477,0.717,-7.386,4,0,0.394,0.631,0.0,0.349,150.379,4
46,JEANS STRAPPATI (feat. Fabri Fibra),Ketama126,791948,https://open.spotify.com/track/0ykylQreeexYSwEk3pkuCy,2019,10,0VzoWdVMnnYAF91VsQNVbA,0.765,0.651,0.0921,-6.904,0,1,0.0301,0.0339,1.55e-06,0.357,127.992,4
47,Circles,Post Malone,784329,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019,10,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0.553,-3.497,0,1,0.0395,0.192,0.00244,0.0863,120.042,4
48,Beautiful People (feat. Khalid),Ed Sheeran,756870,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019,10,4evmHXcjt3bTUHD1cvny97,0.64,0.648,0.548,-8.113,5,0,0.187,0.124,0.0,0.0802,92.977,4
49,Esagono (feat. Salmo),Gemitaiz,738280,https://open.spotify.com/track/0Rsfm3UqHkNzKsb6L0Yz3Y,2019,10,0Rsfm3UqHkNzKsb6L0Yz3Y,0.827,0.738,0.718,-6.403,8,0,0.207,0.0978,0.0,0.0257,137.956,4
50,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,734405,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad,2019,10,2fkVZYFv9hOejIsLzZy8ad,0.755,0.501,0.267,-9.551,1,1,0.189,0.0867,1.45e-06,0.146,134.998,4
51,Wanderlust!,Alfa,713853,https://open.spotify.com/track/5XGRcuFaRKIGd7ruTiJCUj,2019,10,07cDm2mEYe7KHCHjKYSGdU,0.456,0.535,0.621,-7.919,5,0,0.41,0.174,0.0,0.138,81.003,4
52,Piece Of Your Heart,MEDUZA,711528,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019,10,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,0.631,-6.806,10,0,0.0295,0.0404,0.00016,0.074,124.08,4
53,Limousine,Enzo Dong,707017,https://open.spotify.com/track/7ztN8tfXYaC8LBRyLZJLA1,2019,10,1PExhawz0iaufZ7Ux5FBGJ,0.41,0.577,0.16,-6.836,11,0,0.0423,0.235,0.0103,0.191,76.862,4
54,Veleno 7,Gemitaiz,706427,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh,2019,10,2jkIbZ43eH3rM1yro2Ojzh,0.794,0.823,0.334,-6.731,11,0,0.0591,0.163,2.57e-05,0.351,133.025,4
55,MARYLEAN (feat. Marracash) - prod. Low Kidd,MACHETE,699699,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ,2019,10,28fRkU3vhqAJdl9i9458pQ,0.722,0.646,0.661,-6.743,2,0,0.31,0.0776,0.0,0.594,136.955,4
56,Someone You Loved,Lewis Capaldi,692263,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,10,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446,-5.679,1,1,0.0319,0.751,0.0,0.105,109.891,4
57,È sempre bello,Coez,690121,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX,2019,10,6IdiuMw1FSAvU3e6bgWQVX,0.692,0.63,0.499,-6.792,8,1,0.164,0.0732,0.0,0.0865,110.919,5
58,Come Mai (feat. Franco126),Fabri Fibra,688685,https://open.spotify.com/track/16fE0hmyOpqKrZkvEp5qmd,2019,10,0EwUmQctZ3I0BXtZqkAaMU,0.738,0.817,0.673,-5.556,1,1,0.056,0.0187,5.46e-05,0.139,153.028,4
59,Polo nord - C+N Progressive Mix,Massimo Pericolo,687099,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh,2019,10,1Wbc0N0X1zkFqnKGcj8Quh,0.645,0.895,0.174,-4.786,6,1,0.0347,0.00619,0.00297,0.261,126.011,4
60,Narcos,Geolier,686019,https://open.spotify.com/track/1BdmcsFAODQR4x7eiOuRVf,2019,10,0wbnC9AUenxp613TYaJsGK,0.936,0.585,0.242,-6.914,0,1,0.125,0.0142,0.0,0.132,124.991,4
61,Attraverso Me (feat. Luchè),Night Skinny,650030,https://open.spotify.com/track/3zxZa44T41BWejPmrzY819,2019,10,3zxZa44T41BWejPmrzY819,0.55,0.617,0.446,-8.98,3,0,0.0603,0.0664,0.0,0.101,78.461,4
62,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,646804,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM,2019,10,0nFCpnM7nistUWXRZpzOWM,0.838,0.853,0.692,-5.126,4,1,0.283,0.168,0.0,0.545,119.939,4
63,Rondini Al Guinzaglio,Ultimo,633149,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0,2019,10,1jhHPnmgZepKU8qX4VhRZ0,0.505,0.579,0.439,-7.231,2,1,0.0324,0.576,0.0,0.0903,141.655,4
64,Senz E Me,Geolier,626184,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy,2019,10,35tcdhST5fj8WlVleES9Dy,0.621,0.529,0.262,-8.456,0,0,0.346,0.28,0.0,0.121,94.782,4
65,Accetto Miracoli,Tiziano Ferro,623116,https://open.spotify.com/track/22wcpWIq8EUqcFoF6wD0gg,2019,10,2dSimaa1gqyr0U0il3gMmd,0.414,0.434,0.213,-5.489,0,1,0.0349,0.882,4.58e-06,0.106,78.501,4
66,Cenere,Nashley,605247,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp,2019,10,28zz57WtQM2R9HiBPMhzqm,0.762,0.626,0.353,-6.389,1,1,0.113,0.317,0.00378,0.136,119.966,4
67,Playa,Baby K,595251,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq,2019,10,243jb092tx4s5UZntX2xhC,0.772,0.514,0.523,-7.559,6,0,0.173,0.053,0.0,0.0888,169.938,4
68,"Stay Away (feat. Ketama126, Side Baby & Franco126)",Night Skinny,591548,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb,2019,10,6oZJl2T2hdHnMYcZR6VJGb,0.65,0.521,0.574,-10.012,6,1,0.0893,0.219,0.0,0.134,180.086,4
69,48H (feat. Sfera Ebbasta),Izi,584240,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC,2019,10,05mrU7mN3c1822bpY58UBC,0.755,0.502,0.6,-9.08,5,0,0.0655,0.307,0.0,0.105,149.919,4
70,Rozzi,Paky,574238,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn,2019,10,3iExRKI7vV9RrzvAuXmMTY,0.869,0.395,0.57,-5.743,11,0,0.0633,0.906,0.0,0.0956,101.902,4
71,Ostia Lido,J-AX,573656,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5,2019,10,2J9TGb5CRT4omfAgnKmXn5,0.874,0.786,0.688,-5.723,9,1,0.186,0.114,0.0,0.108,108.944,4
72,Prometto (feat. Rkomi & Luchè),Night Skinny,573442,https://open.spotify.com/track/35DgCphwTxRkI2jUec0mWA,2019,10,35DgCphwTxRkI2jUec0mWA,0.757,0.781,0.326,-9.071,1,0,0.101,0.0506,0.0,0.1,100.027,4
73,Pianeti,Ultimo,571665,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW,2019,10,2w5wtWq30yTkNSG9YjMFvW,0.55,0.488,0.108,-9.425,8,1,0.196,0.281,0.0,0.372,80.112,4
74,Rip RMX (feat. Shiva),Side Baby,570560,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV,2019,10,7xwOv1FJd8iqnCoj3BDjpV,0.719,0.528,0.346,-8.857,0,0,0.292,0.615,0.0,0.122,171.937,4
75,Piove,Nayt,569194,https://open.spotify.com/track/0EMhBAtDSKQ4NBT6tgmcY7,2019,10,68d0iSU9eAJirdYCzOSFub,0.833,0.869,0.762,-9.084,5,1,0.068,0.389,0.00348,0.0684,96.019,4
76,Fiori (feat. Marracash & Guè Pequeno),Gemitaiz,557597,https://open.spotify.com/track/0zlAKx6NDKKGWjWJE1AX1S,2019,10,0zlAKx6NDKKGWjWJE1AX1S,0.906,0.622,0.35,-7.029,6,1,0.187,0.279,1.53e-05,0.107,108.025,4
77,Buonanotte Amò,Rocco Hunt,553092,https://open.spotify.com/track/0G9rMKBc4l9Knfd1Sw1cdi,2019,10,0G9rMKBc4l9Knfd1Sw1cdi,0.727,0.653,0.563,-6.046,5,0,0.193,0.472,0.0,0.097,97.994,4
78,I Tuoi Particolari,Ultimo,547257,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu,2019,10,524euygKKFWurhvIdSrkg6,0.659,0.588,0.297,-5.682,0,1,0.063,0.632,0.0,0.124,135.884,4
79,"Street Advisor (feat. Noyz Narcos, Marracash & Capo Plaza)",Night Skinny,539490,https://open.spotify.com/track/6uUpssCxQaQWrlx869314b,2019,10,6uUpssCxQaQWrlx869314b,0.727,0.632,0.45,-9.019,7,1,0.278,0.0276,0.0,0.124,172.104,4
80,Karate (feat. Mahmood),Gemitaiz,536358,https://open.spotify.com/track/2OtQyoZSL78nBC4mUUKMav,2019,10,2OtQyoZSL78nBC4mUUKMav,0.794,0.578,0.0704,-6.764,2,1,0.146,0.0563,0.0,0.203,100.045,4
81,Sorriso (Milano Dateo),Calcutta ,536146,https://open.spotify.com/track/6Rg0AJvt1xa4hR2QH2fUhb,2019,10,6Rg0AJvt1xa4hR2QH2fUhb,0.604,0.59,0.359,-7.469,8,1,0.0318,0.362,0.0,0.0959,90.994,4
82,90MIN,Salmo,533623,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6,2019,10,3Ls9yKzshQye18Tx2AvOb6,0.549,0.765,0.513,-5.138,1,1,0.309,0.0253,0.0,0.855,122.002,4
83,So cosa fare,Capo Plaza,532925,https://open.spotify.com/track/2bN0p91LZmBKmgmpIGu5RI,2019,10,2bN0p91LZmBKmgmpIGu5RI,0.766,0.635,0.491,-5.489,9,1,0.146,0.115,1.85e-06,0.0781,146.068,4
84,"Testa tra le nuvole, Pt. 1",Alfa,531446,https://open.spotify.com/track/4q6Cq4aLWeg3fr6ywhJ9dC,2019,10,208GsvgqNqRSaJP4ru5pVG,0.72,0.397,0.532,-8.259,8,1,0.0606,0.699,0.0,0.129,83.1,4
